user_id,item_id,weight,datetime
219,882,3.0,1998-03-08 19:52:21
219,906,4.0,1998-04-08 12:46:15
219,935,3.0,1998-03-08 20:00:37
219,936,4.0,1998-03-08 20:01:24
219,1014,3.0,1998-04-08 12:46:51
220,258,3.0,1997-12-04 01:09:31
220,264,3.0,1997-12-04 01:22:04
220,268,4.0,1997-12-04 01:09:31
220,269,5.0,1997-12-04 01:06:37
220,286,5.0,1997-12-04 01:07:43
220,288,5.0,1997-12-04 01:11:27
220,289,4.0,1997-12-04 01:15:13
220,294,4.0,1997-12-04 01:07:43
220,298,4.0,1997-12-04 01:29:26
220,300,5.0,1997-12-04 01:07:43
220,301,4.0,1997-12-04 01:12:28
220,303,4.0,1997-12-04 01:13:34
220,305,4.0,1997-12-04 01:09:31
220,306,4.0,1997-12-04 01:07:44
220,319,4.0,1997-12-04 01:09:31
220,325,1.0,1997-12-04 01:20:35
220,332,3.0,1997-12-04 01:17:26
220,333,3.0,1997-12-04 01:09:31
220,340,4.0,1997-12-04 01:07:43
220,343,3.0,1997-12-04 01:25:38
220,682,4.0,1997-12-04 01:13:34
220,995,3.0,1997-12-04 01:12:28
221,3,4.0,1997-09-26 03:35:01
221,4,3.0,1997-09-26 03:44:22
221,7,4.0,1997-09-26 03:23:24
221,12,5.0,1997-09-26 03:41:23
221,17,4.0,1997-09-26 03:43:26
221,23,4.0,1997-09-26 03:44:22
221,24,5.0,1997-09-26 03:25:52
221,27,4.0,1997-09-26 04:22:34
221,29,3.0,1997-09-26 03:48:59
221,32,4.0,1997-09-26 03:40:23
221,33,4.0,1997-09-26 04:03:52
221,39,4.0,1997-09-26 03:49:58
221,42,5.0,1997-09-26 03:50:13
221,48,5.0,1997-09-26 03:44:22
221,50,4.0,1997-09-26 03:22:05
221,53,4.0,1997-09-26 04:19:25
221,55,4.0,1997-09-26 03:41:59
221,56,5.0,1997-09-26 03:46:32
221,59,2.0,1997-09-26 03:45:14
221,64,5.0,1997-09-26 03:42:30
221,69,4.0,1997-09-26 03:47:21
221,70,3.0,1997-09-26 03:51:10
221,76,4.0,1997-09-26 04:04:22
221,79,4.0,1997-09-26 03:48:35
221,92,4.0,1997-09-26 03:53:09
221,94,3.0,1997-09-26 04:07:37
221,96,5.0,1997-09-26 03:47:52
221,100,5.0,1997-09-26 03:22:05
221,108,3.0,1997-09-26 03:34:26
221,109,2.0,1997-09-26 03:26:09
221,118,1.0,1997-09-26 03:35:40
221,121,2.0,1997-09-26 03:33:33
221,128,3.0,1997-09-26 03:56:49
221,129,5.0,1997-09-26 03:25:31
221,150,5.0,1997-09-26 03:29:17
221,151,1.0,1997-09-26 03:53:28
221,154,3.0,1997-09-26 03:51:47
221,156,5.0,1997-09-26 03:45:33
221,161,3.0,1997-09-26 03:56:23
221,172,5.0,1997-09-26 03:51:47
221,173,4.0,1997-09-26 03:43:26
221,174,4.0,1997-09-26 03:45:14
221,178,4.0,1997-09-26 03:53:09
221,181,4.0,1997-09-26 03:21:27
221,184,4.0,1997-09-26 03:46:14
221,186,4.0,1997-09-26 03:47:21
221,204,4.0,1997-09-26 03:53:28
221,210,5.0,1997-09-26 03:49:20
221,215,4.0,1997-09-26 03:45:14
221,218,4.0,1997-09-26 03:58:28
221,222,3.0,1997-09-26 03:23:52
221,227,3.0,1997-09-26 04:18:42
221,230,3.0,1997-09-26 04:01:46
221,231,4.0,1997-09-26 03:59:19
221,240,4.0,1997-09-26 03:25:52
221,246,5.0,1997-09-26 03:27:37
221,250,5.0,1997-09-26 03:30:33
221,257,4.0,1997-09-26 03:27:55
221,258,1.0,1997-09-26 04:14:57
221,259,4.0,1997-09-26 03:19:50
221,265,3.0,1997-09-26 03:57:27
221,268,5.0,1997-10-10 17:01:50
221,272,5.0,1998-01-17 23:54:24
221,273,5.0,1997-09-26 03:23:03
221,282,4.0,1997-09-26 03:29:18
221,286,4.0,1998-01-17 23:54:24
221,298,4.0,1997-09-26 03:25:31
221,318,5.0,1997-09-26 03:48:10
221,327,4.0,1997-09-26 03:19:28
221,335,4.0,1997-10-10 17:02:28
221,346,5.0,1998-01-17 23:55:00
221,358,3.0,1997-09-26 03:23:52
221,384,3.0,1997-09-26 04:08:39
221,385,4.0,1997-09-26 03:52:28
221,386,3.0,1997-09-26 04:04:22
221,391,3.0,1997-09-26 04:22:34
221,402,2.0,1997-09-27 20:50:26
221,403,4.0,1997-09-26 03:42:54
221,405,3.0,1997-09-26 03:30:33
221,407,2.0,1997-09-26 03:38:20
221,461,4.0,1997-09-26 03:46:14
221,467,4.0,1997-09-26 03:52:08
221,468,3.0,1997-09-26 04:07:04
221,469,3.0,1997-09-26 03:44:41
221,470,3.0,1997-09-26 03:42:54
221,475,4.0,1997-09-26 03:23:24
221,476,2.0,1997-09-26 03:31:13
221,485,2.0,1997-09-26 03:41:05
221,496,3.0,1997-09-26 03:55:46
221,508,4.0,1997-09-26 03:22:40
221,544,4.0,1997-09-26 03:28:32
221,566,3.0,1997-09-26 03:58:28
221,568,4.0,1997-09-26 03:59:58
221,576,3.0,1997-09-26 04:07:04
221,578,4.0,1997-09-26 04:10:23
221,588,3.0,1997-09-26 03:56:49
221,623,3.0,1997-09-26 03:46:58
221,651,4.0,1997-09-26 03:42:30
221,684,4.0,1997-09-26 04:17:34
221,685,3.0,1997-09-26 03:32:46
221,695,4.0,1997-09-26 03:49:36
221,721,5.0,1997-09-26 04:09:04
221,732,4.0,1997-09-26 03:58:50
221,762,4.0,1997-09-26 03:29:58
221,763,4.0,1997-09-26 03:23:52
221,780,3.0,1997-09-26 04:02:32
221,789,4.0,1997-09-26 03:48:59
221,809,3.0,1997-09-26 04:22:55
221,824,3.0,1997-09-26 03:31:34
221,847,4.0,1997-09-26 03:20:51
221,895,2.0,1998-01-17 23:55:39
221,940,4.0,1997-09-26 04:01:22
221,943,4.0,1997-09-26 04:05:59
221,1010,3.0,1997-09-26 04:04:22
221,1011,4.0,1997-09-26 03:33:12
221,1012,4.0,1997-09-26 03:27:55
221,1017,4.0,1997-09-26 03:24:28
221,1035,3.0,1997-09-26 03:55:24
221,1059,4.0,1997-09-26 03:37:57
221,1067,3.0,1997-09-26 03:26:27
221,1073,4.0,1997-09-26 03:50:46
221,1090,3.0,1997-09-26 04:06:23
221,1098,4.0,1997-09-26 03:41:23
221,1134,4.0,1997-09-26 03:24:49
221,1185,3.0,1997-09-26 04:05:10
221,1210,3.0,1997-09-26 04:08:07
221,1217,4.0,1997-09-26 04:17:01
221,1218,3.0,1997-09-26 04:05:45
221,1250,2.0,1997-09-26 04:24:15
221,1267,3.0,1997-09-26 04:00:59
221,1314,3.0,1997-09-26 04:23:53
221,1407,3.0,1997-09-26 04:23:53
221,1437,3.0,1997-09-26 03:52:47
222,1,4.0,1997-10-22 23:33:47
222,2,3.0,1997-10-30 03:57:17
222,4,3.0,1997-10-30 03:58:44
222,7,5.0,1997-10-22 23:32:48
222,8,1.0,1997-10-30 03:31:47
222,9,5.0,1997-10-22 23:33:47
222,11,5.0,1997-10-30 03:18:54
222,12,5.0,1997-10-30 03:16:27
222,15,3.0,1997-10-22 23:37:17
222,17,2.0,1997-10-30 03:44:39
222,22,5.0,1997-10-30 03:48:05
222,24,3.0,1997-10-22 23:40:22
222,25,3.0,1997-10-22 23:37:17
222,26,3.0,1997-10-30 03:44:03
222,28,5.0,1997-10-30 03:32:50
222,29,3.0,1997-10-30 04:09:31
222,31,5.0,1997-10-30 03:34:13
222,35,1.0,1997-10-30 04:00:07
222,38,2.0,1997-10-30 04:18:22
222,40,1.0,1997-12-02 11:02:30
222,41,3.0,1997-12-02 11:04:19
222,44,3.0,1997-12-02 10:51:17
222,48,5.0,1997-10-30 03:19:52
222,49,3.0,1997-10-30 03:51:52
222,50,4.0,1997-10-22 23:33:14
222,51,3.0,1997-12-02 10:50:16
222,53,5.0,1997-10-30 04:01:53
222,54,4.0,1997-10-30 03:45:11
222,56,5.0,1997-10-30 03:27:38
222,58,3.0,1997-10-30 03:34:39
222,62,4.0,1997-10-30 03:53:36
222,63,3.0,1997-10-30 03:55:13
222,66,4.0,1997-10-30 03:57:17
222,67,4.0,1997-10-30 03:53:36
222,68,4.0,1997-12-02 10:51:16
222,69,5.0,1997-10-30 03:32:18
222,70,3.0,1997-10-30 03:23:24
222,71,4.0,1997-10-30 03:46:13
222,72,4.0,1997-10-30 03:48:31
222,73,4.0,1997-10-30 03:26:16
222,77,4.0,1997-10-30 03:53:36
222,78,1.0,1997-10-30 04:14:59
222,79,5.0,1997-10-30 03:25:06
222,80,2.0,1997-12-02 10:55:55
222,81,1.0,1997-10-30 03:52:45
222,82,4.0,1997-10-30 03:34:13
222,87,3.0,1997-10-30 03:36:29
222,88,4.0,1997-10-30 03:48:56
222,89,5.0,1997-10-30 03:22:19
222,90,2.0,1997-10-30 03:20:47
222,91,2.0,1997-10-30 03:56:17
222,92,3.0,1997-10-30 03:37:12
222,93,2.0,1998-01-03 08:19:37
222,94,3.0,1997-10-30 04:14:26
222,95,4.0,1997-10-30 03:34:13
222,96,5.0,1997-10-30 03:22:19
222,97,4.0,1997-10-30 03:22:19
222,99,3.0,1997-10-30 03:27:39
222,100,5.0,1997-10-22 23:30:52
222,101,4.0,1997-10-30 03:52:19
222,102,2.0,1997-10-30 03:44:03
222,106,2.0,1998-01-03 08:29:44
222,109,3.0,1997-10-30 04:02:16
222,111,3.0,1997-10-22 23:43:40
222,117,5.0,1997-10-22 23:33:47
222,118,4.0,1997-10-22 23:43:22
222,120,2.0,1997-12-02 11:15:04
222,121,3.0,1997-10-22 23:47:11
222,125,5.0,1997-10-22 23:43:22
222,127,5.0,1997-12-02 10:37:19
222,132,2.0,1997-10-30 03:23:49
222,135,5.0,1997-10-30 03:19:23
222,140,1.0,1997-12-02 10:54:22
222,142,2.0,1997-10-30 03:59:44
222,144,5.0,1997-10-30 03:33:36
222,145,2.0,1997-10-30 03:23:24
222,147,4.0,1997-10-22 23:41:34
222,148,2.0,1997-12-02 11:12:44
222,150,3.0,1997-10-30 03:24:29
222,151,3.0,1997-10-30 03:28:29
222,153,4.0,1997-10-30 03:33:36
222,154,3.0,1997-10-30 03:55:47
222,155,4.0,1997-10-30 04:01:53
222,156,4.0,1997-10-30 03:56:17
222,157,4.0,1997-10-30 03:26:16
222,158,3.0,1997-10-30 04:02:51
222,159,3.0,1997-10-30 03:17:37
222,160,1.0,1997-10-30 03:29:14
222,161,4.0,1997-10-30 03:31:19
222,164,4.0,1997-10-30 03:22:48
222,167,3.0,1997-10-30 03:53:08
222,168,4.0,1997-10-30 03:20:16
222,172,5.0,1997-10-30 03:44:39
222,173,5.0,1997-10-30 03:44:03
222,174,5.0,1997-10-30 03:25:34
222,175,3.0,1997-10-30 03:22:19
222,176,4.0,1997-10-30 03:23:24
222,180,3.0,1997-10-30 03:23:24
222,181,4.0,1997-10-22 23:32:48
222,182,4.0,1997-12-02 10:31:06
222,183,4.0,1997-10-30 03:18:55
222,185,4.0,1997-12-02 10:43:39
222,186,5.0,1997-10-30 04:03:15
222,188,3.0,1997-10-30 04:06:33
222,191,2.0,1997-10-30 03:25:06
222,193,4.0,1997-10-30 03:26:45
222,195,4.0,1997-10-30 03:28:52
222,196,5.0,1997-10-30 03:45:10
222,198,4.0,1997-12-02 10:37:19
222,200,3.0,1997-10-30 03:20:47
222,202,4.0,1997-10-30 03:25:06
222,204,5.0,1997-10-30 03:32:50
222,208,3.0,1997-12-02 10:36:54
222,209,4.0,1997-10-30 03:17:37
222,210,4.0,1997-10-30 04:05:38
222,214,4.0,1997-10-30 03:34:13
222,215,4.0,1997-10-30 03:51:21
222,216,4.0,1997-10-30 03:37:12
222,217,3.0,1997-12-02 10:54:22
222,218,5.0,1997-10-30 03:32:50
222,219,4.0,1997-10-30 04:11:15
222,222,4.0,1997-10-22 23:37:42
222,225,1.0,1997-10-22 23:35:53
222,226,3.0,1997-10-30 04:17:24
222,227,3.0,1997-10-30 04:02:51
222,228,5.0,1997-10-30 03:24:29
222,229,3.0,1997-10-30 04:05:15
222,231,2.0,1997-10-30 03:26:45
222,232,4.0,1997-10-30 03:59:45
222,233,2.0,1997-12-02 10:56:45
222,234,2.0,1997-10-30 03:16:27
222,237,4.0,1997-10-22 23:37:17
222,238,5.0,1997-10-30 03:21:13
222,239,5.0,1997-10-30 04:06:32
222,240,2.0,1997-10-22 23:41:56
222,246,4.0,1997-10-22 23:39:57
222,247,1.0,1997-11-05 07:29:58
222,248,4.0,1997-10-22 23:38:26
222,249,1.0,1998-01-03 08:22:48
222,250,2.0,1997-10-22 23:43:21
222,252,2.0,1997-10-22 23:45:34
222,255,3.0,1998-01-03 08:23:24
222,257,4.0,1997-10-22 23:35:53
222,258,5.0,1997-10-22 23:25:48
222,261,1.0,1997-10-30 03:14:11
222,265,3.0,1997-10-30 03:31:19
222,268,4.0,1997-10-22 23:25:48
222,270,2.0,1997-10-30 03:13:01
222,271,4.0,1997-12-02 10:14:07
222,276,5.0,1997-10-22 23:39:10
222,278,2.0,1997-10-22 23:45:13
222,280,3.0,1997-10-30 04:09:05
222,281,3.0,1997-10-30 04:09:56
222,282,4.0,1997-10-22 23:33:47
222,284,3.0,1997-10-22 23:37:42
222,288,4.0,1998-01-03 08:14:12
222,293,3.0,1997-10-22 23:35:53
222,294,3.0,1997-10-22 23:26:35
222,298,4.0,1997-10-22 23:34:13
222,300,5.0,1997-10-22 23:26:35
222,302,3.0,1997-10-22 23:25:48
222,313,4.0,1998-01-03 08:07:38
222,318,5.0,1997-10-30 03:25:34
222,323,3.0,1997-10-22 23:27:19
222,326,4.0,1997-10-22 23:26:59
222,328,5.0,1997-10-22 23:26:12
222,338,1.0,1997-12-02 10:22:25
222,356,4.0,1997-10-30 04:09:31
222,357,4.0,1997-12-02 10:36:54
222,358,2.0,1997-10-22 23:27:19
222,363,2.0,1997-10-22 23:44:12
222,364,1.0,1997-10-30 04:18:57
222,365,4.0,1997-10-30 04:12:45
222,366,4.0,1997-10-30 03:49:41
222,367,2.0,1997-10-30 03:19:23
222,368,1.0,1997-12-02 11:15:26
222,373,3.0,1997-12-02 11:04:19
222,375,1.0,1997-10-30 03:41:20
222,377,1.0,1997-12-02 10:56:45
222,378,1.0,1997-12-02 10:53:13
222,379,1.0,1997-10-30 04:04:50
222,385,4.0,1997-10-30 03:58:44
222,386,2.0,1997-12-02 10:56:45
222,388,2.0,1997-10-30 04:12:45
222,391,3.0,1997-12-02 11:03:55
222,392,4.0,1997-12-02 10:52:00
222,393,4.0,1997-10-30 04:00:28
222,395,1.0,1997-10-30 04:15:24
222,396,1.0,1997-10-30 03:49:41
222,399,4.0,1997-10-30 03:38:06
222,401,2.0,1997-10-30 04:07:02
222,402,4.0,1997-10-30 04:17:24
222,403,3.0,1997-10-30 03:51:21
222,407,2.0,1998-01-03 08:33:31
222,409,3.0,1997-12-02 11:13:33
222,411,3.0,1997-10-30 04:18:57
222,412,1.0,1997-10-22 23:47:30
222,413,3.0,1997-12-02 11:13:33
222,418,2.0,1997-10-30 03:42:39
222,419,2.0,1997-10-30 03:31:19
222,422,2.0,1997-10-30 03:54:17
222,423,4.0,1997-10-30 03:54:17
222,424,1.0,1997-12-02 11:10:49
222,426,1.0,1997-10-30 03:15:51
222,432,3.0,1997-12-02 10:39:02
222,433,4.0,1997-12-02 10:51:16
222,436,4.0,1997-10-30 04:05:58
222,441,2.0,1997-12-02 10:52:00
222,446,3.0,1997-12-02 11:07:04
222,448,3.0,1997-10-30 03:52:45
222,449,4.0,1997-10-30 04:14:59
222,450,3.0,1997-12-02 11:07:04
222,451,3.0,1997-10-30 04:16:54
222,452,1.0,1997-10-30 04:08:34
222,455,3.0,1997-10-22 23:37:17
222,457,1.0,1997-10-30 03:14:47
222,468,2.0,1997-12-02 11:00:12
222,470,3.0,1997-10-30 03:24:29
222,471,3.0,1997-12-02 11:09:52
222,473,1.0,1997-10-22 23:40:22
222,475,4.0,1997-10-22 23:34:12
222,476,3.0,1997-10-22 23:42:19
222,477,2.0,1998-01-03 08:22:29
222,501,2.0,1997-12-02 10:58:51
222,506,2.0,1997-10-30 03:47:44
222,508,3.0,1997-10-22 23:35:26
222,521,5.0,1997-10-30 04:14:26
222,527,4.0,1997-10-30 03:45:10
222,529,2.0,1997-12-02 10:45:37
222,537,4.0,1997-12-02 11:05:35
222,540,3.0,1997-10-30 04:01:27
222,541,2.0,1997-10-30 04:16:13
222,542,2.0,1997-10-30 03:57:17
222,546,3.0,1997-10-22 23:37:42
222,549,4.0,1997-10-30 04:00:55
222,550,3.0,1997-10-30 04:10:23
222,552,2.0,1997-10-30 04:09:56
222,554,2.0,1997-12-02 11:00:35
222,559,3.0,1997-10-30 04:04:51
222,568,5.0,1997-10-30 03:51:21
222,569,2.0,1997-10-30 04:14:26
222,571,2.0,1997-12-02 11:07:03
222,575,3.0,1997-12-02 11:02:30
222,576,3.0,1997-12-02 10:58:25
222,577,1.0,1997-10-30 04:18:57
222,578,3.0,1997-12-02 10:58:01
222,580,3.0,1997-11-05 07:32:48
222,585,3.0,1997-12-02 10:54:22
222,588,4.0,1997-12-02 10:45:37
222,591,4.0,1997-10-30 03:24:29
222,596,3.0,1997-10-22 23:42:19
222,619,4.0,1997-10-22 23:45:53
222,620,3.0,1997-10-22 23:44:33
222,623,2.0,1997-10-30 03:59:45
222,627,3.0,1997-10-30 03:46:13
222,636,4.0,1997-10-30 04:00:55
222,637,2.0,1997-10-30 03:55:13
222,642,3.0,1997-10-30 03:17:01
222,651,4.0,1997-10-30 04:04:50
222,654,3.0,1997-10-30 04:01:27
222,655,4.0,1997-10-30 03:30:10
222,658,3.0,1997-12-02 10:47:58
222,662,3.0,1997-10-30 03:40:13
222,665,1.0,1997-10-30 04:11:59
222,670,3.0,1997-10-30 03:54:17
222,672,1.0,1997-10-30 03:56:17
222,678,3.0,1997-10-22 23:29:33
222,679,2.0,1997-12-02 10:47:58
222,689,4.0,1997-12-02 10:20:08
222,692,4.0,1997-10-30 03:32:50
222,693,4.0,1997-10-30 04:08:34
222,700,3.0,1997-12-02 11:02:30
222,710,4.0,1997-12-02 10:48:34
222,712,3.0,1997-12-02 11:05:35
222,715,2.0,1997-10-30 03:58:44
222,716,2.0,1997-10-30 03:51:21
222,717,1.0,1997-10-22 23:41:56
222,719,1.0,1997-12-02 11:02:58
222,722,3.0,1997-10-30 04:13:53
222,723,3.0,1997-10-30 04:13:32
222,724,3.0,1997-10-30 03:26:16
222,729,4.0,1997-10-30 04:05:15
222,732,4.0,1997-10-30 03:50:25
222,734,2.0,1997-12-02 11:05:35
222,735,5.0,1997-10-30 04:01:27
222,738,3.0,1997-10-30 03:42:39
222,739,4.0,1997-10-30 04:15:24
222,742,5.0,1997-10-22 23:39:57
222,746,5.0,1997-10-30 03:45:37
222,747,2.0,1997-10-30 03:26:16
222,750,5.0,1998-01-03 08:12:00
222,755,4.0,1997-10-30 03:51:21
222,756,4.0,1997-10-22 23:47:11
222,763,3.0,1997-12-02 11:12:45
222,768,2.0,1997-10-30 04:16:54
222,769,2.0,1997-12-02 11:03:28
222,770,3.0,1997-10-30 03:19:52
222,772,2.0,1997-10-30 03:25:06
222,780,3.0,1997-12-02 10:59:30
222,781,3.0,1997-12-02 10:47:57
222,783,2.0,1997-10-30 04:14:59
222,796,4.0,1997-10-30 03:54:44
222,806,4.0,1997-10-30 03:18:54
222,808,3.0,1997-12-02 10:55:30
222,810,2.0,1997-10-30 04:07:26
222,812,2.0,1997-12-02 10:38:37
222,815,2.0,1997-10-22 23:41:56
222,816,1.0,1997-12-02 11:00:12
222,819,2.0,1997-10-22 23:35:53
222,825,3.0,1997-10-30 04:11:15
222,826,2.0,1998-01-03 08:28:13
222,829,3.0,1997-10-22 23:45:34
222,833,2.0,1997-10-22 23:45:13
222,840,3.0,1997-10-30 04:06:32
222,845,3.0,1997-10-22 23:38:50
222,849,4.0,1997-12-02 10:58:01
222,869,3.0,1997-10-30 03:32:17
222,895,4.0,1998-01-03 08:16:01
222,929,1.0,1997-12-02 11:13:33
222,931,1.0,1997-12-02 11:16:36
222,934,2.0,1997-10-22 23:42:38
222,939,3.0,1997-10-30 03:30:11
222,941,3.0,1997-12-02 10:48:56
222,944,3.0,1997-11-05 07:33:12
222,946,2.0,1997-10-30 03:30:37
222,949,3.0,1997-10-30 03:46:13
222,972,2.0,1997-12-02 10:49:18
222,1011,4.0,1997-12-02 11:10:49
222,1016,3.0,1997-10-22 23:38:50
222,1029,1.0,1997-12-02 11:03:28
222,1035,2.0,1997-12-02 10:53:35
222,1041,3.0,1997-12-02 10:55:55
222,1042,4.0,1997-10-30 04:08:34
222,1044,4.0,1997-12-02 11:02:58
222,1045,3.0,1997-12-02 11:00:12
222,1053,3.0,1997-12-02 11:05:35
222,1054,1.0,1998-01-03 08:34:01
222,1057,4.0,1997-12-02 11:16:10
222,1059,1.0,1998-01-03 08:29:10
222,1060,2.0,1997-10-30 04:00:55
222,1066,1.0,1997-12-02 11:00:35
222,1074,3.0,1997-12-02 11:01:44
222,1078,2.0,1997-10-30 03:50:49
222,1079,1.0,1997-10-30 03:59:44
222,1087,1.0,1997-10-30 04:18:22
222,1089,1.0,1997-10-22 23:40:59
222,1139,3.0,1997-10-30 04:18:57
222,1178,2.0,1997-10-30 04:06:32
222,1179,1.0,1997-12-02 11:02:30
222,1188,3.0,1997-12-02 10:58:01
222,1207,2.0,1997-12-02 11:04:19
222,1218,1.0,1997-10-30 03:46:58
222,1220,4.0,1997-10-30 04:04:50
222,1226,4.0,1998-01-03 08:24:00
222,1239,2.0,1997-12-02 11:06:02
222,1267,3.0,1997-10-30 03:46:13
222,1284,4.0,1997-10-30 04:07:02
222,1336,2.0,1997-10-22 23:46:38
222,1419,1.0,1997-10-30 04:15:47
222,1438,4.0,1997-12-02 10:53:13
222,1439,3.0,1997-10-30 03:59:11
222,1440,3.0,1997-10-30 04:11:37
223,1,4.0,1998-04-02 20:35:24
223,8,2.0,1998-04-02 20:58:04
223,11,3.0,1998-04-02 20:57:29
223,22,5.0,1998-04-02 20:57:29
223,25,1.0,1998-04-02 20:36:22
223,69,5.0,1998-04-02 21:01:29
223,71,5.0,1998-04-02 20:57:29
223,95,5.0,1998-04-02 20:57:29
223,111,4.0,1998-04-02 20:43:12
223,117,5.0,1998-04-02 20:38:49
223,118,2.0,1998-04-02 20:45:45
223,120,2.0,1998-04-02 20:55:04
223,125,3.0,1998-04-02 20:34:54
223,143,4.0,1998-04-02 21:00:45
223,155,5.0,1998-04-02 21:02:32
223,185,2.0,1998-04-02 20:58:04
223,216,5.0,1998-04-02 21:02:05
223,225,3.0,1998-04-02 20:49:53
223,237,5.0,1998-04-02 20:40:57
223,243,3.0,1998-04-02 20:31:19
223,248,1.0,1998-04-02 20:41:23
223,249,2.0,1998-04-02 20:44:36
223,252,1.0,1998-04-02 20:52:06
223,255,4.0,1998-04-02 20:36:22
223,257,4.0,1998-04-02 20:46:45
223,258,1.0,1998-04-02 20:26:42
223,259,3.0,1998-04-02 20:28:40
223,274,4.0,1998-04-02 20:48:14
223,276,4.0,1998-04-02 20:35:24
223,282,4.0,1998-04-02 20:40:27
223,284,2.0,1998-04-02 20:41:23
223,286,1.0,1998-04-02 20:22:42
223,288,3.0,1998-04-02 20:22:42
223,289,1.0,1998-04-02 20:30:17
223,294,4.0,1998-04-02 20:27:39
223,295,3.0,1998-04-02 20:36:50
223,298,5.0,1998-04-02 20:39:30
223,300,3.0,1998-04-02 20:25:12
223,309,4.0,1998-04-02 20:25:50
223,313,5.0,1998-04-02 20:25:50
223,318,4.0,1998-04-02 20:58:31
223,321,1.0,1998-04-02 20:28:40
223,322,4.0,1998-04-02 20:28:40
223,323,2.0,1998-04-02 20:30:17
223,328,3.0,1998-04-02 20:29:19
223,329,2.0,1998-04-02 20:31:19
223,332,4.0,1998-04-02 20:26:42
223,333,4.0,1998-04-02 20:24:35
223,339,4.0,1998-04-02 20:33:32
223,369,1.0,1998-04-02 20:50:53
223,405,1.0,1998-04-02 20:46:45
223,409,3.0,1998-04-02 20:44:36
223,411,1.0,1998-04-02 20:46:45
223,423,3.0,1998-04-02 20:58:04
223,470,4.0,1998-04-02 20:59:27
223,476,3.0,1998-04-02 20:52:29
223,535,3.0,1998-04-02 20:44:36
223,591,3.0,1998-04-02 20:40:27
223,596,3.0,1998-04-02 20:41:53
223,597,4.0,1998-04-02 20:40:04
223,619,2.0,1998-04-02 20:39:30
223,620,2.0,1998-04-02 20:50:53
223,682,4.0,1998-04-02 20:27:08
223,717,1.0,1998-04-02 20:54:30
223,742,3.0,1998-04-02 20:39:30
223,749,4.0,1998-04-02 20:30:49
223,756,3.0,1998-04-02 20:51:35
223,763,3.0,1998-04-02 20:47:47
223,820,4.0,1998-04-02 20:52:51
223,826,1.0,1998-04-02 20:53:24
223,845,4.0,1998-04-02 20:41:53
223,846,2.0,1998-04-02 20:49:53
223,864,3.0,1998-04-02 20:48:14
223,866,4.0,1998-04-02 20:45:45
223,873,3.0,1998-04-02 20:31:51
223,908,1.0,1998-04-02 20:26:42
223,924,1.0,1998-04-02 20:46:15
223,926,4.0,1998-04-02 20:43:12
223,929,3.0,1998-04-02 20:46:15
223,930,2.0,1998-04-02 20:52:06
223,969,5.0,1998-04-02 20:57:29
223,974,2.0,1998-04-02 20:55:04
223,975,1.0,1998-04-02 20:48:14
223,977,2.0,1998-04-02 20:51:35
223,984,3.0,1998-04-02 20:29:47
223,993,4.0,1998-04-02 20:44:36
223,1009,1.0,1998-04-02 20:37:55
223,1014,4.0,1998-04-02 20:46:15
223,1016,5.0,1998-04-02 20:40:57
223,1051,3.0,1998-04-02 20:45:45
223,1052,1.0,1998-04-02 20:53:24
223,1088,4.0,1998-04-02 20:52:06
223,1150,2.0,1998-04-02 20:44:01
223,1197,3.0,1998-04-02 20:39:30
223,1284,1.0,1998-04-02 20:51:35
223,1291,3.0,1998-04-02 20:53:51
223,1300,1.0,1998-04-02 20:54:30
224,11,3.0,1998-02-21 17:34:28
224,15,4.0,1998-02-21 23:26:51
224,20,1.0,1998-02-21 23:41:27
224,22,5.0,1998-02-21 23:26:21
224,26,3.0,1998-02-21 23:35:53
224,28,4.0,1998-02-21 17:34:28
224,29,3.0,1998-02-21 23:40:57
224,43,3.0,1998-02-21 23:40:56
224,51,4.0,1998-02-21 23:40:57
224,54,3.0,1998-02-21 23:38:33
224,69,4.0,1998-02-21 17:34:55
224,70,2.0,1998-02-21 23:30:12
224,77,4.0,1998-02-21 23:31:12
224,86,3.0,1998-02-21 17:36:52
224,92,1.0,1998-02-21 23:30:12
224,97,5.0,1998-02-21 17:35:52
224,125,3.0,1998-02-21 23:32:22
224,135,1.0,1998-02-21 23:27:51
224,148,3.0,1998-02-21 23:35:54
224,149,1.0,1998-02-21 23:33:19
224,157,4.0,1998-02-21 23:32:51
224,162,4.0,1998-02-21 23:26:51
224,178,4.0,1998-02-21 17:34:28
224,191,4.0,1998-02-21 17:34:28
224,193,4.0,1998-02-21 17:35:52
224,196,4.0,1998-02-21 23:25:32
224,212,1.0,1998-02-21 23:36:28
224,215,4.0,1998-02-21 17:36:52
224,221,2.0,1998-02-21 23:30:12
224,222,4.0,1998-02-21 23:28:49
224,223,3.0,1998-02-21 17:34:28
224,239,4.0,1998-02-21 23:42:34
224,243,2.0,1998-02-21 17:31:17
224,245,3.0,1998-02-21 17:30:16
224,258,3.0,1998-02-21 17:25:47
224,276,3.0,1998-02-21 23:35:16
224,277,3.0,1998-02-21 23:30:12
224,280,4.0,1998-02-21 23:39:13
224,282,4.0,1998-02-21 17:38:25
224,284,3.0,1998-02-21 23:35:17
224,286,3.0,1998-02-21 17:24:03
224,287,3.0,1998-02-21 23:35:54
224,294,4.0,1998-02-21 17:26:16
